15233 58891
6583 7951 0.050000
6583 3247 0.030303
6583 2962 0.111111
6583 7951 0.050000
6583 3945 0.250000
6583 12796 1.000000
6583 6233 0.083333
6583 7951 0.050000
6583 4827 0.055556
6583 7951 0.050000
6583 10188 0.250000
6583 12947 0.333333
6583 7951 0.050000
6583 9481 0.500000
6583 13581 0.333333
6583 7951 0.050000
6583 3247 0.030303
6583 7951 0.050000
6583 3247 0.030303
6583 2962 0.111111
6583 7951 0.050000
6584 3198 0.071429
6584 586 0.019231
6584 3198 0.071429
6584 586 0.019231
6584 3198 0.071429
6584 586 0.019231
6585 9 0.010000
6585 634 0.011905
6587 6588 0.250000
6587 6589 0.500000
6587 3059 0.111111
6587 6588 0.250000
6587 4178 0.200000
6588 6589 0.500000
6589 6587 1.000000
6589 6588 0.250000
6590 6591 0.500000
6590 6592 0.250000
6590 6591 0.500000
6590 6592 0.250000
6591 6592 0.250000
6591 6592 0.250000
6593 6594 1.000000
6593 6595 0.500000
6594 6595 0.500000
6596 3695 0.166667
6596 3696 0.083333
6597 6598 0.250000
6597 6598 0.250000
6597 6598 0.250000
6597 6598 0.250000
6597 10679 1.000000
6597 10680 0.500000
6599 6600 0.250000
6599 6600 0.250000
6600 10833 0.500000
6600 10833 0.500000
6602 6603 1.000000
6602 6604 0.500000
6602 6605 0.333333
6602 6606 0.250000
6602 5137 0.166667
6602 5020 0.055556
6603 6604 0.500000
6603 6605 0.333333
6603 6606 0.250000
6603 5137 0.166667
6603 5020 0.055556
6604 6605 0.333333
6604 6606 0.250000
6604 5137 0.166667
6604 5020 0.055556
6605 6606 0.250000
6605 5137 0.166667
6605 5020 0.055556
6606 5137 0.166667
6606 5020 0.055556
6607 3349 0.500000
6608 6609 1.000000
6608 6610 0.250000
6609 6610 0.250000
6609 6610 0.250000
6609 6610 0.250000
6611 4502 0.200000
6611 4503 0.100000
6611 4502 0.200000
6611 4503 0.100000
6612 4609 0.166667
6613 6614 0.500000
6613 7040 0.500000
6613 7041 0.500000
6613 7042 0.333333
6613 7712 0.500000
6614 2141 0.066667
6615 6616 0.333333
6615 6617 0.500000
6615 6616 0.333333
6615 7135 0.500000
6615 6616 0.333333
6615 7136 0.500000
6616 6617 0.500000
6616 7135 0.500000
6616 7136 0.500000
6618 3827 0.500000
6618 6619 0.500000
6620 1509 1.000000
6620 1510 0.200000
6620 1511 0.125000
6621 6622 0.200000
6621 6623 0.125000
6621 6622 0.200000
6622 6623 0.125000
6624 6625 0.111111
6624 6626 0.100000
6624 4845 0.052632
6624 6627 0.076923
6624 6625 0.111111
6624 6626 0.100000
6624 4845 0.052632
6624 6627 0.076923
6624 6625 0.111111
6624 4845 0.052632
6625 6626 0.100000
6625 4845 0.052632
6625 6627 0.076923
6625 6626 0.100000
6625 4845 0.052632
6625 6627 0.076923
6625 4845 0.052632
6626 4845 0.052632
6626 6627 0.076923
6626 4845 0.052632
6626 6627 0.076923
6626 4845 0.052632
6626 6627 0.076923
6628 6514 0.125000
6628 6515 0.100000
6629 5969 0.500000
6629 6269 0.066667
6630 6631 0.333333
6630 3852 0.083333
6630 3852 0.083333
6631 3852 0.083333
6631 6754 0.050000
6631 11688 1.000000
6631 3852 0.083333
6632 6633 0.250000
6632 6633 0.250000
6632 9908 0.050000
6632 6174 0.047619
6634 6635 0.142857
6634 6635 0.142857
6634 6635 0.142857
6634 6635 0.142857
6634 6635 0.142857
6636 6637 0.500000
6638 6639 1.000000
6638 6640 0.500000
6638 6641 0.100000
6638 6072 0.032258
6638 7291 0.250000
6638 4228 0.038462
6638 9157 0.250000
6638 6842 0.333333
6638 7291 0.250000
6638 4228 0.038462
6638 10862 1.000000
6638 11705 0.500000
6638 13499 0.500000
6638 4523 0.076923
6638 3860 0.500000
6638 4523 0.076923
6639 6640 0.500000
6639 6641 0.100000
6640 6641 0.100000
6641 6638 0.100000
6641 6515 0.100000
6641 6515 0.100000
6642 6643 1.000000
6644 6645 0.500000
6644 6645 0.500000
6646 6647 1.000000
6646 6648 0.500000
6647 6648 0.500000
6649 6650 0.500000
6651 6652 0.500000
6651 6652 0.500000
6653 6654 1.000000
6655 3770 0.027027
6655 8851 0.250000
6655 3770 0.027027
6657 6658 1.000000
6657 989 0.071429
6657 3029 0.022222
6657 6659 0.076923
6657 6659 0.076923
6657 3029 0.022222
6658 989 0.071429
6658 3029 0.022222
6658 6659 0.076923
6659 6712 0.333333
6659 3029 0.022222
6659 3029 0.022222
6660 639 0.004425
6660 4579 0.250000
6660 4316 0.076923
6660 4318 0.055556
6660 4579 0.250000
6660 4318 0.055556
6660 4579 0.250000
6661 388 0.111111
6661 5111 1.000000
6661 388 0.111111
6661 3778 0.071429
6661 12245 0.500000
6661 4824 0.012821
6661 3778 0.071429
6661 12131 0.111111
6661 4824 0.012821
6661 3778 0.071429
6661 12131 0.111111
6661 4824 0.012821
6661 4912 0.500000
6661 4824 0.012821
6661 3778 0.071429
6661 12131 0.111111
6661 4824 0.012821
6661 12131 0.111111
6661 4824 0.012821
6661 15153 0.333333
6662 3605 0.142857
6662 150 0.032258
6662 7196 0.058824
6662 150 0.032258
6662 7196 0.058824
6662 150 0.032258
6662 7196 0.058824
6662 150 0.032258
6662 7196 0.058824
6663 5996 0.125000
6663 5774 0.166667
6663 3782 0.250000
6664 6665 1.000000
6667 6668 0.500000
6667 6669 0.500000
6667 6668 0.500000
6667 11041 0.250000
6668 6669 0.500000
6670 2440 1.000000
6670 7005 1.000000
6671 1171 0.050000
6671 1773 0.071429
6671 11625 0.250000
6671 11740 1.000000
6671 1370 0.125000
6671 13440 0.333333
6671 11625 0.250000
6671 571 0.090909
6672 6034 0.250000
6673 80 0.015385
6674 2631 0.052632
6674 100 0.006623
6674 2631 0.052632
6674 2631 0.052632
6674 1738 0.009434
6674 1738 0.009434
6674 1869 0.014706
6674 1738 0.009434
6674 1738 0.009434
6674 7925 0.142857
6674 12339 0.200000
6675 1362 0.250000
6675 9568 0.040000
6675 11629 0.043478
6675 11629 0.043478
6675 11629 0.043478
6675 724 0.032258
6675 11629 0.043478
6675 11629 0.043478
6675 8035 0.047619
6675 8035 0.047619
6675 8035 0.047619
6675 2008 0.018519
6675 11629 0.043478
6677 83 0.055556
6677 1692 0.013889
6679 4816 0.200000
6679 6680 0.090909
6680 222 0.029412
6680 222 0.029412
6680 608 0.009091
6680 222 0.029412
6680 6452 0.043478
6680 258 0.050000
6680 749 0.043478
6680 721 0.033333
6680 608 0.009091
6680 12447 0.090909
6680 8169 0.200000
6680 2199 0.111111
6680 1473 0.032258
6680 12447 0.090909
6680 12447 0.090909
6680 12447 0.090909
6681 6682 0.500000
6681 6683 0.076923
6681 599 0.020408
6681 6684 0.058824
6681 6685 0.166667
6681 328 0.019608
6681 237 0.045455
6681 383 0.030303
6681 627 0.038462
6681 383 0.030303
6681 1379 0.032258
6681 8744 0.050000
6681 8745 0.055556
6681 88 0.013158
6681 6683 0.076923
6681 3683 0.017857
6681 9477 0.250000
6681 2250 0.041667
6681 3683 0.017857
6681 777 0.016949
6681 2250 0.041667
6681 599 0.020408
6681 6683 0.076923
6681 10510 0.200000
6681 1869 0.014706
6681 237 0.045455
6681 328 0.019608
6681 2067 0.030303
6681 1547 0.018868
6681 1869 0.014706
6682 6683 0.076923
6682 599 0.020408
6682 6684 0.058824
6682 6685 0.166667
6683 599 0.020408
6683 6684 0.058824
6683 6685 0.166667
6683 3683 0.017857
6683 3683 0.017857
6683 3683 0.017857
6683 3683 0.017857
6683 3683 0.017857
6683 9477 0.250000
6683 10510 0.200000
6684 6685 0.166667
6684 237 0.045455
6684 237 0.045455
6684 9000 1.000000
6684 6683 0.076923
6684 3683 0.017857
6684 777 0.016949
6684 237 0.045455
6684 599 0.020408
6684 237 0.045455
6684 6681 0.043478
6684 237 0.045455
6686 6687 0.111111
6687 8512 0.125000
6687 1060 0.010989
6687 9347 0.166667
6688 6244 0.055556
6688 6244 0.055556
6689 1665 0.058824
6690 4701 0.047619
6690 6691 0.037037
6690 4701 0.047619
6690 6691 0.037037
6690 2177 0.029412
6690 4701 0.047619
6690 2177 0.029412
6690 2177 0.029412
6690 9494 0.076923
6690 709 0.029412
6690 2177 0.029412
6690 6691 0.037037
6690 2177 0.029412
6690 2177 0.029412
6690 2177 0.029412
6690 799 0.027778
6690 799 0.027778
6690 799 0.027778
6690 705 0.007812
6690 9736 0.083333
6691 1394 0.015873
6691 1394 0.015873
6691 610 0.028571
6692 6693 0.045455
6693 10915 1.000000
6693 2069 0.033333
6695 2626 0.035714
6695 2626 0.035714
6695 7674 0.111111
6695 11221 1.000000
6695 7596 0.500000
6696 3632 0.090909
6696 2506 0.038462
6696 3632 0.090909
6696 2506 0.038462
6696 3632 0.090909
6696 2506 0.038462
6696 3632 0.090909
6696 2506 0.038462
6696 3632 0.090909
6696 2851 0.058824
6697 6698 0.111111
6697 6699 0.050000
6698 6699 0.050000
6698 9080 1.000000
6698 1838 0.250000
6698 9493 0.333333
6698 6697 0.250000
6698 6699 0.050000
6698 2629 0.333333
6698 6699 0.050000
6698 13825 0.500000
6699 6698 0.111111
6699 1838 0.250000
6699 9493 0.333333
6699 6697 0.250000
6699 2629 0.333333
6699 11513 0.500000
6699 1838 0.250000
6699 6698 0.111111
6700 3305 0.062500
6700 3305 0.062500
6700 3305 0.062500
6701 6702 0.166667
6701 4025 0.500000
6701 6702 0.166667
6701 7101 0.058824
6701 4025 0.500000
6701 6702 0.166667
6701 7101 0.058824
6702 7101 0.058824
6702 7101 0.058824
6702 7101 0.058824
6704 4825 0.166667
6704 6705 0.250000
6704 4825 0.166667
6704 6705 0.250000
6707 6708 0.500000
6709 3685 0.250000
6711 3029 0.022222
6711 6659 0.076923
6711 6712 0.333333
6711 11508 0.200000
6711 937 0.062500
6711 11508 0.200000
6711 937 0.062500
6711 11508 0.200000
6711 937 0.062500
6713 950 0.015625
6714 157 0.019608
6714 1771 0.058824
6714 442 0.037037
6714 30 0.041667
6714 30 0.041667
6714 442 0.037037
6714 442 0.037037
6714 9083 0.250000
6714 457 0.015385
6714 9084 0.166667
6716 709 0.029412
6716 709 0.029412
6716 709 0.029412
6716 709 0.029412
6716 709 0.029412
6716 709 0.029412
6717 6718 0.500000
6717 6718 0.500000
6717 586 0.019231
6717 586 0.019231
6718 586 0.019231
6719 1156 0.031250
6719 6887 1.000000
6719 1658 0.071429
6720 2114 0.021739
6720 2114 0.021739
6721 6722 0.333333
6721 6723 0.055556
6721 6722 0.333333
6721 7958 0.333333
6721 6723 0.055556
6722 6723 0.055556
6722 7958 0.333333
6722 6723 0.055556
6725 6726 0.166667
6725 6727 0.200000
6725 3696 0.083333
6725 6726 0.166667
6725 6727 0.200000
6725 7809 0.076923
6725 7810 0.071429
6725 6726 0.166667
6725 7971 0.500000
6725 7809 0.076923
6725 6726 0.166667
6725 8663 0.250000
6725 7809 0.076923
6725 9669 0.333333
6725 9670 0.333333
6725 908 0.111111
6725 7810 0.071429
6725 3696 0.083333
6725 908 0.111111
6725 7810 0.071429
6726 6727 0.200000
6726 6727 0.200000
6726 7809 0.076923
6726 7810 0.071429
6726 7971 0.500000
6726 7809 0.076923
6726 8663 0.250000
6726 7809 0.076923
6726 8663 0.250000
6726 7809 0.076923
6727 7809 0.076923
6727 7810 0.071429
6728 2988 0.200000
6728 6729 0.166667
6728 10670 0.333333
6728 6729 0.166667
6730 5939 1.000000
6730 5936 0.250000
6730 5937 0.111111
6731 2455 0.125000
6731 2879 0.031250
6731 2455 0.125000
6731 2879 0.031250
6731 2879 0.031250
6732 6733 1.000000
6732 6734 0.500000
6732 6735 0.333333
6733 6734 0.500000
6733 6735 0.333333
6734 6735 0.333333
6736 6737 1.000000
6736 6738 0.500000
6736 6739 0.333333
6737 6738 0.500000
6737 6739 0.333333
6738 6739 0.333333
6740 6741 1.000000
6742 5607 0.071429
6743 5607 0.071429
6743 5607 0.071429
6743 5607 0.071429
6744 6745 0.200000
6744 6746 0.142857
6744 13374 0.333333
6744 6745 0.200000
6744 6746 0.142857
6744 13375 0.166667
6744 13376 0.142857
6745 6746 0.142857
6745 6746 0.142857
6745 13375 0.166667
6745 13376 0.142857
6746 13375 0.166667
6746 13376 0.142857
6747 4221 0.500000
6749 6165 0.071429
6749 6750 0.333333
6751 6752 0.166667
6751 6752 0.166667
6753 4392 0.100000
6755 5431 0.333333
6757 5851 0.111111
6757 5851 0.111111
6757 5851 0.111111
6757 5851 0.111111
6758 6759 0.333333
6758 6760 0.500000
6759 6760 0.500000
6759 10258 0.250000
6759 10258 0.250000
6761 6762 0.500000
6761 6763 0.500000
6761 6764 0.200000
6761 6765 0.050000
6761 6762 0.500000
6761 6764 0.200000
6761 6765 0.050000
6761 6766 0.250000
6762 6763 0.500000
6762 6764 0.200000
6762 6765 0.050000
6762 6764 0.200000
6762 6765 0.050000
6762 6766 0.250000
6763 6764 0.200000
6763 6765 0.050000
6764 6765 0.050000
6764 6765 0.050000
6764 6766 0.250000
6765 6766 0.250000
6765 1138 0.076923
6767 6768 1.000000
6767 5443 0.111111
6767 5443 0.111111
6769 6770 1.000000
6771 4636 0.125000
6771 6772 0.333333
6773 6530 0.333333
6774 5533 0.500000
6775 6776 1.000000
6775 6777 0.500000
6776 6777 0.500000
6779 4302 0.050000
6779 315 0.019608
6779 128 0.020408
6779 5000 0.041667
6779 3077 0.142857
6779 128 0.020408
6779 128 0.020408
6781 4296 0.142857
6781 4296 0.142857
6781 4296 0.142857
6784 4319 0.125000
6784 4320 0.055556
6784 4319 0.125000
6784 4320 0.055556
6784 98 0.035714
6784 4320 0.055556
6784 4319 0.125000
6784 4320 0.055556
6784 4320 0.055556
6784 310 0.037037
6784 11028 0.090909
6784 310 0.037037
6784 11028 0.090909
6784 310 0.037037
6784 11028 0.090909
6784 310 0.037037
6784 11028 0.090909
6784 11120 0.200000
6784 408 0.043478
6784 14337 0.111111
6784 11120 0.200000
6784 408 0.043478
6784 14337 0.111111
6784 11120 0.200000
6784 408 0.043478
6784 14337 0.111111
6785 1086 0.111111
6786 117 0.055556
6786 1692 0.013889
6787 1458 0.090909
6787 401 0.037037
6788 10797 1.000000
6788 10798 0.500000
6788 2628 0.200000
6789 6790 0.500000
6789 6790 0.500000
6791 5081 1.000000
6793 6794 0.250000
6793 6794 0.250000
6793 6794 0.250000
6793 6794 0.250000
6794 6984 0.500000
6794 6984 0.500000
6795 356 0.250000
6795 6796 0.142857
6795 356 0.250000
6795 7223 0.500000
6795 356 0.250000
6795 6796 0.142857
6795 6796 0.142857
6795 6796 0.142857
6795 6796 0.142857
6797 4287 1.000000
6797 6798 0.500000
6797 6799 0.333333
6797 4288 0.166667
6797 247 0.008333
6797 5554 0.200000
6797 553 0.013514
6797 266 0.006757
6797 247 0.008333
6797 8991 0.052632
6797 247 0.008333
6797 8991 0.052632
6797 1032 0.013514
6797 247 0.008333
6797 8991 0.052632
6797 8991 0.052632
6797 13818 0.111111
6797 247 0.008333
6797 8991 0.052632
6797 247 0.008333
6797 521 0.250000
6797 8991 0.052632
6797 13818 0.111111
6797 1032 0.013514
6797 247 0.008333
6797 13818 0.111111
6797 11396 0.200000
6797 13818 0.111111
6797 14870 0.250000
6797 11396 0.200000
6797 247 0.008333
6797 8991 0.052632
6797 247 0.008333
6798 6799 0.333333
6798 4288 0.166667
6799 4288 0.166667
6800 7000 0.090909
6800 13924 1.000000
6800 12767 0.166667
6801 328 0.019608
6801 328 0.019608
6801 328 0.019608
6801 328 0.019608
6801 5105 0.022222
6801 777 0.016949
6801 5105 0.022222
6801 5105 0.022222
6801 5105 0.022222
6801 646 0.017544
6801 328 0.019608
6801 3164 0.019231
6801 1869 0.014706
6801 1870 0.023256
6801 1589 0.038462
6801 599 0.020408
6801 4158 0.033333
6801 1738 0.009434
6801 646 0.017544
6801 5105 0.022222
6801 646 0.017544
6801 5105 0.022222
6801 10657 0.100000
6801 12808 0.100000
6801 1738 0.009434
6801 9370 0.071429
6801 1738 0.009434
6801 9370 0.071429
6801 1738 0.009434
6801 12808 0.100000
6801 1738 0.009434
6801 11598 0.333333
6801 328 0.019608
6801 634 0.011905
6801 887 0.030303
6801 1869 0.014706
6801 230 0.021277
6801 1870 0.023256
6801 3164 0.019231
6802 283 0.100000
6802 6547 0.142857
6802 6803 0.100000
6802 121 0.076923
6802 6803 0.100000
6802 122 0.015152
6802 283 0.100000
6802 6803 0.100000
6802 121 0.076923
6802 6803 0.100000
6802 122 0.015152
6802 2622 0.200000
6802 2622 0.200000
6802 122 0.015152
6802 11501 1.000000
6802 1407 0.071429
6803 122 0.015152
6803 122 0.015152
6804 6805 0.200000
6804 363 0.012821
6805 363 0.012821
6805 168 0.021277
6805 4900 0.037037
6807 6808 0.058824
6807 346 0.041667
6807 6987 0.125000
6807 6808 0.058824
6807 2161 0.028571
6807 6808 0.058824
6807 551 0.083333
6807 551 0.083333
6807 551 0.083333
6807 482 0.026316
6807 6808 0.058824
6807 7231 0.055556
6807 6808 0.058824
6807 5217 0.083333
6807 6808 0.058824
6807 11380 0.500000
6807 6808 0.058824
6807 5217 0.083333
6808 2161 0.028571
6810 1435 0.142857
6810 2075 0.050000
6810 2718 0.142857
6810 1435 0.142857
6811 6812 1.000000
6813 6814 0.500000
6813 6814 0.500000
6815 6816 1.000000
6817 2561 0.125000
6817 2561 0.125000
6817 7977 0.500000
6817 2561 0.125000
6817 7977 0.500000
6817 2561 0.125000
6817 2133 0.055556
6818 6819 1.000000
6818 3447 0.333333
6818 3095 0.076923
6819 3447 0.333333
6819 14705 1.000000
6820 6821 0.333333
6820 6822 0.500000
6821 6822 0.500000
6823 6824 1.000000
6825 6826 1.000000
6828 4612 0.100000
6829 6830 1.000000
6831 6832 0.500000
6833 6168 1.000000
6833 3840 0.166667
6833 6169 0.055556
6833 6170 0.142857
6833 6834 0.125000
6836 2233 0.500000
6836 6837 0.166667
6836 2233 0.500000
6836 7834 0.500000
6836 6837 0.166667
6836 5949 0.200000
6836 7407 0.111111
6836 6169 0.055556
6836 10851 0.200000
6836 7723 0.500000
6836 11822 0.500000
6836 11823 0.333333
6836 13138 1.000000
6836 14371 1.000000
6839 6840 0.200000
6839 4085 0.090909
6840 4085 0.090909
6841 4944 0.090909
6841 4944 0.090909
6841 12617 1.000000
6841 3842 0.500000
6842 6843 0.500000
6842 6844 0.500000
6842 9156 1.000000
6843 6844 0.500000
6843 13883 0.500000
6843 13884 0.333333
6845 6846 1.000000
6847 6848 1.000000
6850 6851 0.333333
6850 6852 0.500000
6850 6851 0.333333
6851 6852 0.500000
6852 6850 1.000000
6852 6851 0.333333
6853 6854 0.500000
6853 6855 0.250000
6853 6854 0.500000
6853 6855 0.250000
6854 6855 0.250000
6854 6855 0.250000
6856 4860 0.111111
6856 6857 0.166667
6856 6858 0.125000
6856 4860 0.111111
6856 6857 0.166667
6856 6858 0.125000
6857 6858 0.125000
6857 6858 0.125000
6859 6767 0.166667
6859 5443 0.111111
6859 6767 0.166667
6859 5443 0.111111
6860 6861 0.500000
6860 6861 0.500000
6862 6863 1.000000
6864 6865 1.000000
6864 5645 0.333333
6865 5645 0.333333
6866 6867 0.166667
6866 6867 0.166667
6866 6867 0.166667
6866 6867 0.166667
6866 6867 0.166667
6867 8496 0.333333
6867 8497 0.333333
6867 8498 0.250000
6867 8496 0.333333
6868 6869 1.000000
6868 7752 0.250000
6868 7753 0.166667
6868 7752 0.250000
6868 7753 0.166667
6870 6871 0.500000
6870 6871 0.500000
6872 6873 0.071429
6872 6873 0.071429
6874 4870 0.500000
6875 6352 0.055556
6875 6352 0.055556
6875 6352 0.055556
6876 7226 0.052632
6876 6452 0.043478
6876 14297 0.111111
6876 14297 0.111111
6877 1519 0.066667
6877 1519 0.066667
6877 1519 0.066667
6877 1519 0.066667
6877 14778 0.500000
6879 6880 0.142857
6879 2704 0.026316
6879 12666 0.200000
6879 12823 1.000000
6879 12666 0.200000
6879 14275 1.000000
6880 3174 0.050000
6880 3174 0.050000
6880 12360 1.000000
6880 3174 0.050000
6880 3174 0.050000
6880 3174 0.050000
6880 3174 0.050000
6881 597 0.021277
6881 597 0.021277
6881 597 0.021277
6881 7779 0.062500
6881 597 0.021277
6881 597 0.021277
6881 9559 0.333333
6881 412 0.009009
6881 8618 0.062500
6881 4299 0.166667
6883 3164 0.019231
6883 646 0.017544
6884 5483 0.250000
6884 5483 0.250000
6885 3212 0.090909
6885 8613 0.500000
6885 3212 0.090909
6889 221 0.011628
6889 1209 0.024390
6889 982 0.066667
6889 221 0.011628
6889 982 0.066667
6889 1209 0.024390
6889 221 0.011628
6889 2596 0.026316
6889 2596 0.026316
6889 2596 0.026316
6891 201 0.020833
6892 6893 0.500000
6892 6893 0.500000
6892 6908 0.500000
6893 6908 0.500000
6893 7760 1.000000
6893 6892 1.000000
6895 6720 0.083333
6895 2114 0.021739
6895 6720 0.083333
6895 2114 0.021739
6895 2114 0.021739
6895 8503 0.166667
6895 1944 0.029412
6895 2114 0.021739
6896 6897 1.000000
6896 7938 0.090909
6896 7938 0.090909
6896 7938 0.090909
6896 7938 0.090909
6898 6899 0.111111
6900 1724 0.250000
6901 3533 0.125000
6901 6902 0.250000
6901 6903 0.166667
6901 6904 0.250000
6901 6924 0.500000
6901 6903 0.166667
6902 6903 0.166667
6902 6904 0.250000
6902 306 0.038462
6902 306 0.038462
6902 4913 0.076923
6902 306 0.038462
6903 6904 0.250000
6903 12449 0.250000
6903 12449 0.250000
6903 12449 0.250000
6903 12449 0.250000
6905 2717 0.031250
6905 656 0.062500
6905 214 0.014286
6905 656 0.062500
6905 214 0.014286
6905 656 0.062500
6905 1791 0.055556
6905 214 0.014286
6905 656 0.062500
6905 214 0.014286
6906 6907 1.000000
6909 531 0.142857
6909 5924 0.125000
6909 531 0.142857
6909 5924 0.125000
6909 531 0.142857
6909 5924 0.125000
6910 3402 0.047619
6910 3402 0.047619
6912 6913 0.333333
6912 6913 0.333333
6912 6913 0.333333
6912 12225 0.250000
6912 12369 0.250000
6912 12369 0.250000
6912 12225 0.250000
6914 3286 0.071429
6915 6916 0.142857
6915 6916 0.142857
6915 6916 0.142857
6915 6916 0.142857
6915 11523 0.500000
6915 11524 0.333333
6915 6916 0.142857
6915 6916 0.142857
6915 6916 0.142857
6916 11523 0.500000
6916 11524 0.333333
6917 5105 0.022222
6917 1662 1.000000
6917 4038 0.052632
6917 3683 0.017857
6917 4038 0.052632
6917 128 0.020408
6917 128 0.020408
6917 128 0.020408
6917 128 0.020408
6917 128 0.020408
6917 128 0.020408
6917 705 0.007812
6917 263 0.050000
6917 249 0.022222
6917 263 0.050000
6917 128 0.020408
6917 800 0.025000
6917 249 0.022222
6917 5105 0.022222
6917 128 0.020408
6917 885 0.016393
6917 5105 0.022222
6917 885 0.016393
6917 11891 0.100000
6917 128 0.020408
6917 800 0.025000
6917 263 0.050000
6917 128 0.020408
6917 5105 0.022222
6917 5105 0.022222
6918 2099 0.111111
6918 2099 0.111111
6918 2099 0.111111
6918 2801 0.083333
6918 2099 0.111111
6918 7772 0.166667
6918 7772 0.166667
6919 6920 0.111111
6919 6920 0.111111
6919 6920 0.111111
6920 8014 0.166667
6920 8014 0.166667
6921 6778 0.500000
6922 976 0.500000
6922 977 0.200000
6923 606 0.013889
6923 596 0.076923
6923 606 0.013889
6923 596 0.076923
6923 8628 0.200000
6923 804 0.090909
